time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
1.76	0	0.472956881	-0.602984085	0.217453153	0.417781588	-12.4903203	-4.89442494	0.106987972	0.0703317536	0.545981005
1.77	0	0.474960793	-0.605096849	0.22079329	0.418951647	-12.9554668	-4.9450571	0.107575897	0.0695869879	0.534159
1.78	0	0.47835687	-0.607199452	0.224317301	0.420625718	-13.3966275	-5.11810541	0.107929403	0.0680138902	0.533862003
1.79	0	0.482845339	-0.609339695	0.227994043	0.422326734	-13.8175054	-5.39643182	0.107880988	0.0567859415	0.519917994
1.8	0	0.488109055	-0.611482928	0.231868469	0.424599787	-14.2447239	-5.78031062	0.107382459	0.0496342561	0.558751999
1.81	0	0.494281224	-0.613669064	0.235918259	0.427192938	-14.6348545	-6.22954494	0.106617074	0.0460059623	0.537697997
1.82	0	0.501643247	-0.615887732	0.24013022	0.429999799	-14.9974303	-6.73916533	0.10569647	0.0442159034	0.526741998
1.83	0	0.510429402	-0.618130221	0.244495486	0.432943812	-15.3412373	-7.30091767	0.10469632	0.0424985544	0.543750997
1.84	0	0.521263063	-0.620362408	0.248978252	0.435896662	-15.6796686	-7.87174055	0.104162493	0.0315367267	0.538120999
1.85	0	0.532991781	-0.6223092	0.253505456	0.438801324	-16.0284388	-8.28459528	0.104165092	0.104889124	0.522524002
1.86	0	0.545845215	-0.624151646	0.257943944	0.44130611	-16.3007368	-8.77114542	0.104368193	0.10989426	0.519319001
1.87	0	0.55857989	-0.625937975	0.262435493	0.44361098	-16.6306466	-9.28462642	0.104599428	0.104165824	0.529937002
1.88	0	0.568682436	-0.627726026	0.266955052	0.445398754	-17.0099703	-9.82106398	0.104679054	0.102561687	0.542521004
1.89	0	0.575692886	-0.629495763	0.27154178	0.447011178	-17.4374995	-10.3674026	0.104651621	0.100570724	0.585766997
1.9	0	0.579986298	-0.631236806	0.276164917	0.448281401	-17.9021358	-10.9249447	0.104612705	0.0988997717	0.544414994
1.91	0	0.582493488	-0.633007987	0.280793348	0.448900486	-18.4051545	-11.4912363	0.104646582	0.0974447097	0.553950005
1.92	0	0.583712795	-0.634799791	0.285487267	0.449270965	-18.9527486	-12.0488408	0.104702723	0.056716187	0.560260007
1.93	0	0.585087524	-0.63670895	0.290233474	0.449014176	-19.5289953	-12.6098267	0.104862044	0.097400415	0.528386998
1.94	0	0.58610029	-0.638692169	0.295097749	0.448630574	-20.1491539	-13.1614487	0.10495874	0.0987799641	0.548719996
1.95	0	0.583425446	-0.640152996	0.300160732	0.450021991	-20.3497126	-13.3127556	0.104802927	0.0920692763	0.539834
1.96	0	0.580477007	-0.641758229	0.305193717	0.451205661	-20.5322145	-13.3603247	0.104782719	0.0944792076	0.534445004
1.97	0	0.578214629	-0.643397597	0.3101506	0.451663722	-20.8063225	-13.4397188	0.10480688	0.0964294648	0.513214
1.98	0	0.576663194	-0.645258693	0.315270438	0.452084918	-21.0811972	-13.4247781	0.104923556	0.104616592	0.524672003
1.99	0	0.575175371	-0.647365791	0.320576211	0.452432469	-21.3372666	-13.3666064	0.10438343	0.0590551168	0.556965999
2	0	0.576062859	-0.649608467	0.32596409	0.452519682	-21.5359781	-13.2052741	0.104289902	0.0495729305	0.524951
2.01	0	0.5800168	-0.651937555	0.331426528	0.452376073	-21.7520072	-12.9804079	0.104232114	0.0360865142	0.585526002
2.02	0	0.58752123	-0.654310462	0.336936711	0.451937966	-21.9251827	-12.6948424	0.104371357	0.0497422661	0.545898001
2.03	0	0.600047103	-0.65669307	0.342492069	0.451208775	-22.0663029	-12.3737293	0.104421945	0.057311519	0.533940998
2.04	0	0.616191494	-0.659004238	0.348087218	0.450254263	-22.2798078	-12.069721	0.104842997	0.0693040259	0.542444999
2.05	0	0.63294555	-0.661205998	0.353715629	0.449046043	-22.5287342	-11.7876981	0.106443098	0.0692962706	0.562028996
2.06	0	0.649069656	-0.663331952	0.359393391	0.447576147	-22.7809945	-11.565853	0.108658971	0.0509331156	0.510211001
2.07	0	0.663163639	-0.665388858	0.365129042	0.445833105	-23.045582	-11.4157244	0.111373764	0.0693016256	0.526848999
2.08	0	0.675215649	-0.6673208	0.370889604	0.443594481	-23.3905418	-11.290261	0.11443126	0.0693060062	0.526147
2.09	0	0.687469943	-0.669204626	0.37678821	0.441242342	-23.8186423	-11.3018913	0.116853726	0.0693129758	0.551254001
2.1	0	0.698469034	-0.671016717	0.382779517	0.438588949	-24.3211214	-11.4164794	0.118315315	0.11093173	0.534502004
