time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
3.41	0.0205057728	0.0326441446	0.162579818	-0.00807484542	0.546288407	-1.03055323	0.25496929	0.309558184	0.0760323482	0.00436441958	18.122707
3.42	0.0196753762	0.0322534014	0.163335696	-0.00751759684	0.545625709	-1.05432289	0.26288885	0.309731603	0.0458757628	0.00416696323	19.704002
3.43	0.0191653087	0.0319266232	0.164078488	-0.00696906246	0.544843372	-1.06197621	0.257273592	0.30980597	0.0844988595	0.00399703127	20.598108
3.44	0.0189997214	0.0316749599	0.164806426	-0.00642847443	0.543980294	-1.05546688	0.241389393	0.309757776	0.0825768803	0.00383078285	18.800417
3.45	0.019167769	0.0314901731	0.165540246	-0.00589625309	0.543027854	-1.0295625	0.21216531	0.309580703	0.118084566	0.00371405992	18.884687
3.46	0.0196209455	0.0313679756	0.166284222	-0.00537754792	0.541989214	-0.98333849	0.156506865	0.309253745	0.0979720536	0.00366739675	21.422213
3.47	0.020296116	0.0312866643	0.167021653	-0.00487280895	0.540883723	-0.925308786	0.0841364939	0.308820505	0.11219316	0.00360279043	18.835788
3.48	0.0211336438	0.0312267073	0.167743217	-0.00437970336	0.539727008	-0.868750686	0.000593330338	0.308319369	0.110145268	0.00364711671	16.864828
3.49	0.0220692809	0.0311711466	0.168466274	-0.00390148733	0.538512288	-0.815249352	-0.102168501	0.307763202	0.0556927966	0.00385271014	18.129596
3.5	0.0231039794	0.0311151148	0.169086753	-0.00356141484	0.537772255	-0.638235652	-0.061013405	0.307381388	0.0485915987	0.00419396221	17.504386
3.51	0.0242318142	0.0312410404	0.169589343	-0.00334556999	0.537490629	-0.434881808	-0.066107768	0.306729423	0.055082118	0.00549553669	17.693663
3.52	0.0254128615	0.031382096	0.170009439	-0.00312357828	0.53751152	-0.361061069	0.0456553627	0.306315971	0.0372531684	0.00603610697	17.186477
3.53	0.0264767672	0.031697445	0.170390641	-0.00297827348	0.538157036	-0.278521581	0.143540495	0.305669229	0.0398082411	0.00635493289	18.727288
3.54	0.0272863272	0.0320990681	0.170749828	-0.00291357632	0.539227772	-0.196455333	0.236667664	0.304963511	0.0210949209	0.00648019343	19.591458
3.55	0.0277411514	0.0325175079	0.171096089	-0.00293061245	0.54059857	-0.10952157	0.32187762	0.304271912	0.0304127319	0.00650754441	18.065702
3.56	0.0278023094	0.0329045284	0.171438218	-0.00302194663	0.542197775	-0.0292311922	0.405231642	0.303643806	0.0249380184	0.00647649772	18.93759
3.57	0.0274357228	0.0332359518	0.171797514	-0.00318906001	0.543933165	0.0573366778	0.464035063	0.303058181	0.0550757254	0.00641816395	19.1231
3.58	0.0266482055	0.0334786518	0.172172531	-0.00343261111	0.545726457	0.145205163	0.503212658	0.302554844	0.0350650127	0.00627856144	17.963383
3.59	0.0254641895	0.0336193194	0.172583258	-0.00375020797	0.547497068	0.231971954	0.513426861	0.302123251	0.039955956	0.00611254393	18.618912
3.6	0.0239323278	0.0335882966	0.173030227	-0.00410305607	0.549089222	0.311093688	0.533254542	0.301917962	0.138414154	0.00590794503	18.148368
3.61	0.0221458227	0.0334115308	0.173530472	-0.00448815836	0.550471611	0.378224253	0.558633715	0.301894843	0.106969202	0.00560594412	16.630468
